,text,label,stemmed_text,label_angka
587,ganjar gratiskan pendidikan petani rembang senang,Sumber Daya Alam,ganjar gratis didik tani rembang senang,5
588,pidato politik anies baswedan kampanye lampung singgung jalan rusak,Politik,pidato politik anies baswedan kampanye lampung singgung jalan rusak,0
589,komitmen ganjar mahfud membantu nelayan membayar utang memunculkan semangat membara memberi kesempatan kembali meniti karir lautan,Politik,komitmen ganjar mahfud bantu nelayan bayar utang muncul semangat bara beri sempat kembali titi karir laut,0
590,baru tahu pak anies pernah setenang ngadepin intimidasi terbuka opung luhut heran kalo tiba2 kemarin isu opsi rujuk pdip dibuka sepertinya yang jadi pede bakal menang satu putaran,Politik,baru tahu pak anies pernah tenang ngadepin intimidasi buka opung luhut heran kalo tiba2 kemarin isu opsi rujuk pdip buka seperti yang jadi pede bakal menang satu putar,0
591,dukungan warga dki jakarta mas ganjar pranowo pak mahfud md mencerminkan harapan perubahan positif d arah kepemimpinan nasional ganjar mahfud hebat,Politik,dukung warga dki jakarta mas ganjar pranowo pak mahfud md cermin harap ubah positif d arah pimpin nasional ganjar mahfud hebat,0
592,investorfriendly approach pasangan capres cawapres ganjar pranowo prof mahfud md md bersatu menciptakan regulasi hukum mendukung pertumbuhan investasi,Ekonomi,investorfriendly approach pasang capres cawapres ganjar pranowo prof mahfud md md satu cipta regulasi hukum dukung tumbuh investasi,4
593,cerita anies baswedan maju pilgub dki digigit nyamuk hingga dbd,Ekonomi,cerita anies baswedan maju pilgub dki gigit nyamuk hingga dbd,4
594,prabowo bertemu para pedagang bakso bekasi jawa barat melakukan dialog langsung masyarakat mendengarkan aspirasi,Politik,prabowo temu para dagang bakso bekas jawa barat laku dialog langsung masyarakat dengar aspirasi,0
595,jangan lewatkan hakmu anak muda pilih capres rekam jejak bersih ganjar pranowomahfud md,Politik,jangan lewat hak anak muda pilih capres rekam jejak bersih ganjar pranowomahfud md,0
596,capres cawapres ganjar pranowo mahfud md yakin konstitusi aturan dasar negara dasar keadilan harus dihormati,Ideologi,capres cawapres ganjar pranowo mahfud md yakin konstitusi atur dasar negara dasar adil harus hormat,2
597,paslon no ganjar ganjar pranowo prof mahfud md yakin ekonomi bisa tumbuh mencapai 7 bukan mimpi,Ekonomi,paslon no ganjar ganjar pranowo prof mahfud md yakin ekonomi bisa tumbuh capai 7 bukan mimpi,4
598,yupsss karna masyarakat papua mas gibran bersama pak prabowo meneruskan program2 pak jokowi termasuk terus memajukan papuaaa,Sosial Budaya,yupsss karna masyarakat papua mas gibran sama pak prabowo terus program2 pak jokowi masuk terus maju papuaaa,1
599,melihat ganjar pranowo bersama srimulat membuat yakin politik bersahabat ganjar mahfud hebat,Politik,lihat ganjar pranowo sama srimulat buat yakin politik sahabat ganjar mahfud hebat,0
600,bukan antrian nonton konser guys ini antrian mau hadir desak anies yogyakarta bukti anak muda menginginkan perubahan,Politik,bukan antri nonton konser guys ini antri mau hadir desak anies yogyakarta bukti anak muda ingin ubah,0
601,anies acara debat ketiga berhasil mengubah acara debat menjadi desak prabowo alhasil berkali2 emosi prabowo meledakledak,Politik,anies acara debat tiga hasil ubah acara debat jadi desak prabowo alhasil berkali2 emosi prabowo meledakledak,0
602,prabowo pilihan bijak diharapkan jabar kepemimpinan inklusif darijabar untukindonesia,Politik,prabowo pilih bijak harap jabar pimpin inklusif darijabar untukindonesia,0
603,semangat membara prabowo memberikan semangat baru berpolitik kitaselaluada untukpragibs,Politik,semangat bara prabowo beri semangat baru politik kitaselaluada untukpragibs,0
604,latar live tiktok sir anies sir tom bagi sebagian orang mungkin biasa bagi gua gambar pangeran diponegoro adalah sebuah pesan mulai makna batik frame lingkaran,Sosial Budaya,latar live tiktok sir anies sir tom bagi bagi orang mungkin biasa bagi gua gambar pangeran diponegoro adalah buah pesan mulai makna batik frame lingkar,1
605,calon presiden ri no urut 3 ganjar pranowo yakin konstitusi aturan dasar negara kunci keberhasilan masyarakat,Ideologi,calon presiden ri no urut 3 ganjar pranowo yakin konstitusi atur dasar negara kunci hasil masyarakat,2
606,padahal anies lebih dulu melakukan program internet gratis si ganjar terus anies lebih dulu ngumumin internet gratis tingkat nasional acara desak anies pontianak kemarin bisa2nya bilang,Politik,padahal anies lebih dulu laku program internet gratis si ganjar terus anies lebih dulu ngumumin internet gratis tingkat nasional acara desak anies pontianak kemarin bisa2nya bilang,0
607,saran buat timses relawan anies sebaiknya hari h pelaksanaan pemilu timses amin membuat hasil quick count internal dipublish live sebaga pembanding quick count bertujuan pembentukan opini seakan2 kubu sonoh jadi pemenang versi qc,Politik,saran buat timses rawan anies baik hari h laksana milu timses amin buat hasil quick count internal dipublish live sebaga banding quick count tuju bentuk opini seakan2 kubu sonoh jadi menang versi qc,0
608,dukung kerja sat set tas tes ajah siapa kalo bukan paslon 3 pilih3 2024 lanjutgansemuakerja pasti 9aakurecqk ganjar mahfud hebat,Politik,dukung kerja sat set tas tes ajah siapa kalo bukan paslon 3 pilih3 2024 lanjutgansemuakerja pasti 9aakurecqk ganjar mahfud hebat,0
609,ganjar pranowo membuka dialog memahami kebutuhan spesifik perempuan,Sosial Budaya,ganjar pranowo buka dialog paham butuh spesifik perempuan,1
610,pasangan anies baswedan cak imin menggelar kampanye tegal jawa tengah hari selasa 30 januari 2024,Politik,pasang anies baswedan cak imin gelar kampanye tegal jawa tengah hari selasa 30 januari 2024,0
611,semakin keren pak prabowo lanjutkan pak dukung programnya semoga membantu anak2 indonesia lebih sehat,Politik,makin keren pak prabowo lanjut pak dukung program moga bantu anak2 indonesia lebih sehat,0
612,gaya campaign sejuk masbowogbran okegasss meningkatkan partisipasi generasi muda pemilu kitapakb0w0 kitakeren,Demografi,gaya campaign sejuk masbowogbran okegasss tingkat partisipasi generasi muda milu kitapakb0w0 kitakeren,6
613,metrotv mengemas iklan anies bentuk liputan kampanye aktivitas paslon tersebut tonton metrotv paling sering menyiarkan sih,Politik,metrotv emas iklan anies bentuk liput kampanye aktivitas paslon sebut tonton metrotv paling sering siar sih,0
614,anies menyinggung kekayaan prabowo lupa krna kekayaan prabowo lah dia didanai menjadi dki1 kasarnya adaah posisi anies bisa sampai sekarang salah satunya krna kekayaan prabowo serem banget kalau berurusan sama orang2 model kalau dunia sehari2,Politik,anies singgung kaya prabowo lupa krna kaya prabowo lah dia dana jadi dki1 kasar adaah posisi anies bisa sampai sekarang salah satu krna kaya prabowo rem banget kalau urus sama orang2 model kalau dunia sehari2,0
615,lapangan renon denpasar bali 9 januari menuju kemenangan prabowo gibran sekali putaran mas konser dewa 19 prabu amp tkd bali,Politik,lapang renon denpasar bal 9 januari tuju menang prabowo gibran sekali putar mas konser dewa 19 prabu amp tkd bal,0
616,imigran cina panik tahu anies bakalan menang jadi jilat sana sini imigran cina ngomong payung hukum kamu cina tahu liciknya ada obat malah kejahatan imigran cina makin sadi,Sosial Budaya,imigran cina panik tahu anies bakal menang jadi jilat sana sini imigran cina ngomong payung hukum kamu cina tahu licik ada obat malah jahat imigran cina makin sad,1
617,anies pekerja driver ojol berhak atas jaminan sosial perlu bpjstk khusus ojol standar keamanan driver ojol perlu diatur,Sosial Budaya,anies kerja driver ojol hak atas jamin sosial perlu bpjstk khusus ojol standar aman driver ojol perlu atur,1
618,petani paslon ganjar capres ganjar pranowo mendengarkan aspirasi kalian kuota pupuk ditingkatkan mendukung pertanian,Sumber Daya Alam,tani paslon ganjar capres ganjar pranowo dengar aspirasi kalian kuota pupuk tingkat dukung tani,5
619,mahasiswa tantang prabowo berani si wowo,Politik,mahasiswa tantang prabowo berani si wowo,0
620,pak ganjar asik banget bahas masalah pupuk dukungan penuh solusi bersama petani,Ekonomi,pak ganjar asik banget bahas masalah pupuk dukung penuh solusi sama tani,4
621,capresku sosok peduli anakanak disabilitas ganjar mengunjungi anak balita penderita gangguan pendengaran semarang gaspol ganjar mahfud,Sosial Budaya,capresku sosok peduli anakanak disabilitas ganjar unjung anak balita derita ganggu dengar semarang gaspol ganjar mahfud,1
622,korupsi bukan pilihan bawah kepemimpinan pasangan capres cawapres ganjar pranowo mahfud md dukung bersama,Politik,korupsi bukan pilih bawah pimpin pasang capres cawapres ganjar pranowo mahfud md dukung sama,0
623,paslon no ganjar ganjar pranowo prof mahfud md punya program bagus ekonomi bisa 7 tumbuh terusmenerus,Ekonomi,paslon no ganjar ganjar pranowo prof mahfud md punya program bagus ekonomi bisa 7 tumbuh terusmenerus,4
624,pak jokowi pernah bilang lahan pak bowok kalimantan timur 220000 aceh tengah 120000 total 340000 hektar inilah data diungkap bapak anies malam jadi clear guys,Politik,pak jokowi pernah bilang lahan pak bowok kalimantan timur 220000 aceh tengah 120000 total 340000 hektar ini data ungkap bapak anies malam jadi clear guys,0
625,nteweet kalau sektor potensial indo sektor agribisnis dalam arti luas agromaritim saya ngetweet saya nonton vdeo paparan pak anies forum kadin saya tonton jwbn pak anies sama persis apa dibicarakan semua dosenku ipb,Ekonomi,nteweet kalau sektor potensial indo sektor agribisnis dalam arti luas agromaritim saya ngetweet saya nonton vdeo papar pak anies forum kadin saya tonton jwbn pak anies sama persis apa bicara semua dosen ipb,4
626,deklarasi warga ciamis mendukung pasangan amin anies baswedan muhaimin pilpres 2024 dukungan semakin kuat bismillah amin menang,Politik,deklarasi warga ciamis dukung pasang amin anies baswedan muhaimin pilpres 2024 dukung makin kuat bismillah amin menang,0
627,garda samudera ganjarmahfud perwujudan semangat kebersamaan semua menjaga keutuhan keamanan laut indonesia,Pertahanan dan Keamanan,garda samudera ganjarmahfud wujud semangat sama semua jaga utuh aman laut indonesia,3
628,belakang ini banyak tomgkang batubara lewat di depan masih banyak warga uang miskin anies baswedan,Politik,belakang ini banyak tomgkang batubara lewat di depan masih banyak warga uang miskin anies baswedan,0
629,rezim tahu malu anies deserve better apologize to anies,Politik,rezim tahu malu anies deserve better apologize to anies,0
630,haha yaa gila kalo misal kelakuannya kayak gini terus kagak minta maaf kalo dibandingin sama pas anies menyampaikan kepemilikan tanah pak prabowo jadi keliatan lebih beradab sih,Sosial Budaya,haha yaa gila kalo misal laku kayak gin terus kagak minta maaf kalo dibandingin sama pas anies sampai milik tanah pak prabowo jadi liat lebih adab sih,1
631,calon presiden nomor urut 3 ganjar pranowo mengaku membuka peluang kolaborasi bersama pasangan nomor urut 1 anies baswedanmuhaimin iskandar apabila pemilu presiden wakil presiden pilpres 2024 berjalan putaran tersebut disampaikan ganjar hetero space banyumas kabupaten banyumas jawa tengah menjawab pertanyaan awak media mengenai capres anies baswedan bersalaman ketua dewan pimpinan pusat dpp partai demokrasi indonesia pdi perjuangan puan maharani usai debat ketiga mempertemukan antarcapres istora senayan jakarta minggu 71 malam semua kemungkinan terjadi salaman sama mas anies salaman dengan pak prabowo juga jadi mas anies salaman pak prabowo salaman salaman semuanya kata ganjar keterangan diterima jakarta selasa 91 simak berita selengkapnya di,Politik,calon presiden nomor urut 3 ganjar pranowo aku buka peluang kolaborasi sama pasang nomor urut 1 anies baswedanmuhaimin iskandar apabila milu presiden wakil presiden pilpres 2024 jalan putar sebut sampai ganjar hetero space banyumas kabupaten banyumas jawa tengah jawab tanya awak media kena capres anies baswedan salam ketua dewan pimpin pusat dpp partai demokrasi indonesia pdi juang puan maharani usai debat tiga temu antarcapres istora senayan jakarta minggu 71 malam semua mungkin jadi salam sama mas anies salam dengan pak prabowo juga jadi mas anies salam pak prabowo salam salam semua kata ganjar terang terima jakarta selasa 91 simak berita lengkap di,0
632,capres cawapres ganjar pranowo mahfud md kita bersama jadi pelampiasan nelayan terjebak kredit macet,Politik,capres cawapres ganjar pranowo mahfud md kita sama jadi lampias nelayan jebak kredit macet,0
633,ganjar pranowo pak ganjar selalu inspiratif membahas ekonomi hebat sikat kkn,Ekonomi,ganjar pranowo pak ganjar selalu inspiratif bahas ekonomi hebat sikat kkn,4
634,keren bro kitatetap pbowogbran begitu mendukung semangat kreatif orangk muda jadi dasar kesejahteraan memastikanditps 02menang,Ideologi,keren bro kitatetap pbowogbran begitu dukung semangat kreatif orangk muda jadi dasar sejahtera memastikanditps 02menang,2
635,prabowo petani ri di jerman berladang sore hari malam disko,Politik,prabowo tani ri di jerman ladang sore hari malam disko,0
636,depan ribuan massa legenda dedy mizwar menjelaskan dialognya prabowo silat sejak muda minat prabowo banyak termasuk film olahraga melalui silat prabowo,Politik,depan ribu massa legenda dedy mizwar jelas dialog prabowo silat sejak muda minat prabowo banyak masuk film olahraga lalu silat prabowo,0
637,selamatkan bangsa dengan cara memilih,Politik,selamat bangsa dengan cara pilih,0
638,banyak fans anies mengklaim keluar wef pada bulan november profilnya tiba2 hilang web wef profilnya baru muncul artinya anies agen wef siapapun menglaim dia sudah keluar berbohong,Politik,banyak fans anies klaim keluar wef pada bulan november profil tiba2 hilang web wef profil baru muncul arti anies agen wef siapa menglaim dia sudah keluar bohong,0
639,ganjar memang memprihatinkan awal suara ganjar dominan mengalahkan pesaingnya kini suara ganjar terus drop prabowo semakin mungkin mewujudkan pemilu satu putaran,Politik,ganjar memang prihatin awal suara ganjar dominan kalah saing kini suara ganjar terus drop prabowo makin mungkin wujud milu satu putar,0
640,ganjar nyebut palestina anies framingnya sama kemerdekaan hak segala bangsa prabowo nyebut gaza framingnya malah arah urgensi pertahanan memperkuat militer,Politik,ganjar nyebut palestina anies framingnya sama merdeka hak segala bangsa prabowo nyebut gaza framingnya malah arah urgensi tahan kuat militer,0
641,ganjarmahfud berkomitmen memberdayakan perempuan melalui programprogram unggulannya salah satunya memberikan fasilitas kesehatan ibu hamil juga bayi baru lahir,Ideologi,ganjarmahfud komitmen daya perempuan lalu programprogram unggul salah satu beri fasilitas sehat ibu hamil juga bayi baru lahir,2
642,anies berkoalisi sama kaum rahmah,Demografi,anies koalisi sama kaum rahmah,6
